"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
146735,10,"English (American)","WG","Third","White","Male",NA,"I300378",TRUE,FALSE,"Marchman","Some College","comprehension",64,TRUE,"All Data",1071,"All Data (n = 1071)"
146736,14,"English (American)","WG","First","White","Male",NA,"I300382",TRUE,FALSE,"Marchman","College","comprehension",11,TRUE,"All Data",1071,"All Data (n = 1071)"
146737,14,"English (American)","WG","Second","White","Male",NA,"I300383",TRUE,FALSE,"Marchman","College","comprehension",115,TRUE,"All Data",1071,"All Data (n = 1071)"
146738,11,"English (American)","WG","First","White","Male",NA,"I300388",TRUE,FALSE,"Marchman","College","comprehension",44,TRUE,"All Data",1071,"All Data (n = 1071)"
146739,11,"English (American)","WG","Third","White","Male",NA,"I300389",TRUE,FALSE,"Marchman","College","comprehension",52,TRUE,"All Data",1071,"All Data (n = 1071)"
146740,14,"English (American)","WG","First","White","Male",NA,"I300390",TRUE,FALSE,"Marchman","Some College","comprehension",314,TRUE,"All Data",1071,"All Data (n = 1071)"
146741,12,"English (American)","WG","Second","White","Female",NA,"I300393",TRUE,FALSE,"Marchman","Secondary","comprehension",27,TRUE,"All Data",1071,"All Data (n = 1071)"
146742,11,"English (American)","WG","First","White","Male",NA,"I300394",TRUE,FALSE,"Marchman","College","comprehension",37,TRUE,"All Data",1071,"All Data (n = 1071)"
146743,9,"English (American)","WG","Second","White","Female",NA,"I300395",TRUE,FALSE,"Marchman","College","comprehension",20,TRUE,"All Data",1071,"All Data (n = 1071)"
146744,11,"English (American)","WG","Second","White","Female",NA,"I300399",TRUE,FALSE,"Marchman","College","comprehension",100,TRUE,"All Data",1071,"All Data (n = 1071)"
146745,9,"English (American)","WG","Second","White","Male",NA,"I300403",TRUE,FALSE,"Marchman","Some College","comprehension",79,TRUE,"All Data",1071,"All Data (n = 1071)"
146746,15,"English (American)","WG","First",NA,"Male",NA,"I300442",TRUE,FALSE,"Marchman","Some College","comprehension",126,TRUE,"All Data",1071,"All Data (n = 1071)"
146747,15,"English (American)","WG","First","White","Male",NA,"I300443",TRUE,FALSE,"Marchman","College","comprehension",341,TRUE,"All Data",1071,"All Data (n = 1071)"
146748,9,"English (American)","WG","Second","White","Male",NA,"I300447",TRUE,FALSE,"Marchman","Graduate","comprehension",19,TRUE,"All Data",1071,"All Data (n = 1071)"
146749,10,"English (American)","WG","Fifth","White","Male",NA,"I300448",TRUE,FALSE,"Marchman","College","comprehension",3,TRUE,"All Data",1071,"All Data (n = 1071)"
146750,9,"English (American)","WG","Third","White","Male",NA,"I300450",TRUE,FALSE,"Marchman","College","comprehension",4,TRUE,"All Data",1071,"All Data (n = 1071)"
146751,9,"English (American)","WG","First","White","Female",NA,"I300452",TRUE,FALSE,"Marchman","Secondary","comprehension",177,TRUE,"All Data",1071,"All Data (n = 1071)"
146752,9,"English (American)","WG","Second","White","Male",NA,"I300453",TRUE,FALSE,"Marchman","Some College","comprehension",17,TRUE,"All Data",1071,"All Data (n = 1071)"
146753,9,"English (American)","WG","Third","White","Male",NA,"I300455",TRUE,FALSE,"Marchman","College","comprehension",11,TRUE,"All Data",1071,"All Data (n = 1071)"
146754,9,"English (American)","WG","Second","White","Male",NA,"I300456",TRUE,FALSE,"Marchman","Graduate","comprehension",42,TRUE,"All Data",1071,"All Data (n = 1071)"
146755,14,"English (American)","WG","Second","White","Female",NA,"I300461",TRUE,FALSE,"Marchman","College","comprehension",89,TRUE,"All Data",1071,"All Data (n = 1071)"
146756,13,"English (American)","WG","First","White","Female",NA,"I300462",TRUE,FALSE,"Marchman","Graduate","comprehension",55,TRUE,"All Data",1071,"All Data (n = 1071)"
146757,12,"English (American)","WG","Second","Asian","Male",NA,"I300463",TRUE,FALSE,"Marchman","Some College","comprehension",132,TRUE,"All Data",1071,"All Data (n = 1071)"
146758,10,"English (American)","WG","First","White","Male",NA,"I300464",TRUE,FALSE,"Marchman","College","comprehension",2,TRUE,"All Data",1071,"All Data (n = 1071)"
146759,10,"English (American)","WG","First","White","Male",NA,"I300465",TRUE,FALSE,"Marchman","Graduate","comprehension",11,TRUE,"All Data",1071,"All Data (n = 1071)"
146760,10,"English (American)","WG","First","White","Female",NA,"I300467",TRUE,FALSE,"Marchman","Some College","comprehension",22,TRUE,"All Data",1071,"All Data (n = 1071)"
146761,10,"English (American)","WG","First","White","Male",NA,"I300468",TRUE,FALSE,"Marchman","Secondary","comprehension",63,TRUE,"All Data",1071,"All Data (n = 1071)"
146762,10,"English (American)","WG","Third","White","Male",NA,"I300469",TRUE,FALSE,"Marchman","Graduate","comprehension",25,TRUE,"All Data",1071,"All Data (n = 1071)"
146763,10,"English (American)","WG","First","White","Male",NA,"I300470",TRUE,FALSE,"Marchman","College","comprehension",15,TRUE,"All Data",1071,"All Data (n = 1071)"
146764,9,"English (American)","WG","First","White","Male",NA,"I300471",TRUE,FALSE,"Marchman","College","comprehension",6,TRUE,"All Data",1071,"All Data (n = 1071)"
146765,16,"English (American)","WG","First","White","Female",NA,"I300473",TRUE,FALSE,"Marchman","Graduate","comprehension",283,TRUE,"All Data",1071,"All Data (n = 1071)"
146766,17,"English (American)","WG","First","White","Male",NA,"I300474",TRUE,FALSE,"Marchman","Some College","comprehension",124,TRUE,"All Data",1071,"All Data (n = 1071)"
146767,9,"English (American)","WG","Second","White","Male",NA,"I300475",TRUE,FALSE,"Marchman","Graduate","comprehension",18,TRUE,"All Data",1071,"All Data (n = 1071)"
146768,10,"English (American)","WG","Second","White","Female",NA,"I300476",TRUE,FALSE,"Marchman","College","comprehension",35,TRUE,"All Data",1071,"All Data (n = 1071)"
146769,9,"English (American)","WG","First","White","Female",NA,"I300477",TRUE,FALSE,"Marchman","Graduate","comprehension",7,TRUE,"All Data",1071,"All Data (n = 1071)"
146770,9,"English (American)","WG","Second","White","Female",NA,"I300478",TRUE,FALSE,"Marchman","College","comprehension",12,TRUE,"All Data",1071,"All Data (n = 1071)"
146771,11,"English (American)","WG","First","Asian","Male",NA,"I300479",TRUE,FALSE,"Marchman","Some College","comprehension",27,TRUE,"All Data",1071,"All Data (n = 1071)"
146772,12,"English (American)","WG","Second","White","Female",NA,"I300480",TRUE,FALSE,"Marchman","Some College","comprehension",66,TRUE,"All Data",1071,"All Data (n = 1071)"
146773,11,"English (American)","WG","First","White","Male",NA,"I300481",TRUE,FALSE,"Marchman","College","comprehension",7,TRUE,"All Data",1071,"All Data (n = 1071)"
146774,11,"English (American)","WG","Second","White","Female",NA,"I300482",TRUE,FALSE,"Marchman","Some College","comprehension",62,TRUE,"All Data",1071,"All Data (n = 1071)"
146775,11,"English (American)","WG","First","Other","Male",NA,"I300483",TRUE,FALSE,"Marchman","Some College","comprehension",46,TRUE,"All Data",1071,"All Data (n = 1071)"
146776,11,"English (American)","WG","Second","White","Female",NA,"I300484",TRUE,FALSE,"Marchman","Some College","comprehension",42,TRUE,"All Data",1071,"All Data (n = 1071)"
146777,11,"English (American)","WG","Third","White","Female",NA,"I300485",TRUE,FALSE,"Marchman","Some College","comprehension",32,TRUE,"All Data",1071,"All Data (n = 1071)"
146778,10,"English (American)","WG","Second","White","Male",NA,"I300486",TRUE,FALSE,"Marchman","Some College","comprehension",68,TRUE,"All Data",1071,"All Data (n = 1071)"
146779,11,"English (American)","WG","First","White","Female",NA,"I300487",TRUE,FALSE,"Marchman","Graduate","comprehension",50,TRUE,"All Data",1071,"All Data (n = 1071)"
146780,11,"English (American)","WG","First","White","Female",NA,"I300488",TRUE,FALSE,"Marchman","College","comprehension",16,TRUE,"All Data",1071,"All Data (n = 1071)"
146781,11,"English (American)","WG","Second","White","Female",NA,"I300489",TRUE,FALSE,"Marchman","Some Secondary","comprehension",32,TRUE,"All Data",1071,"All Data (n = 1071)"
146782,11,"English (American)","WG","First","White","Female",NA,"I300491",TRUE,FALSE,"Marchman","Secondary","comprehension",89,TRUE,"All Data",1071,"All Data (n = 1071)"
146783,10,"English (American)","WG","First","White","Female",NA,"I300492",TRUE,FALSE,"Marchman","College","comprehension",32,TRUE,"All Data",1071,"All Data (n = 1071)"
146784,12,"English (American)","WG","First","White","Male",NA,"I300493",TRUE,FALSE,"Marchman","Secondary","comprehension",77,TRUE,"All Data",1071,"All Data (n = 1071)"
146785,13,"English (American)","WG","Second","White","Male",NA,"I300494",TRUE,FALSE,"Marchman","College","comprehension",90,TRUE,"All Data",1071,"All Data (n = 1071)"
146786,11,"English (American)","WG","First","White","Female",NA,"I300496",TRUE,FALSE,"Marchman","Secondary","comprehension",139,TRUE,"All Data",1071,"All Data (n = 1071)"
146787,13,"English (American)","WG","First","White","Female",NA,"I300497",TRUE,FALSE,"Marchman","Some Secondary","comprehension",81,TRUE,"All Data",1071,"All Data (n = 1071)"
146788,13,"English (American)","WG","Second","White","Male",NA,"I300499",TRUE,FALSE,"Marchman","College","comprehension",185,TRUE,"All Data",1071,"All Data (n = 1071)"
146789,13,"English (American)","WG","First","White","Female",NA,"I300500",TRUE,FALSE,"Marchman","Some College","comprehension",86,TRUE,"All Data",1071,"All Data (n = 1071)"
146790,13,"English (American)","WG","First","White","Male",NA,"I300501",TRUE,FALSE,"Marchman","Some Graduate","comprehension",142,TRUE,"All Data",1071,"All Data (n = 1071)"
146791,12,"English (American)","WG","Second","White","Female",NA,"I300502",TRUE,FALSE,"Marchman","College","comprehension",161,TRUE,"All Data",1071,"All Data (n = 1071)"
146792,15,"English (American)","WG","Second","White","Male",NA,"I300504",TRUE,FALSE,"Marchman","Some College","comprehension",152,TRUE,"All Data",1071,"All Data (n = 1071)"
146793,16,"English (American)","WG","Second","White","Male",NA,"I300505",TRUE,FALSE,"Marchman","Secondary","comprehension",97,TRUE,"All Data",1071,"All Data (n = 1071)"
146794,14,"English (American)","WG","First","White","Female",NA,"I300506",TRUE,FALSE,"Marchman","Graduate","comprehension",79,TRUE,"All Data",1071,"All Data (n = 1071)"
146795,14,"English (American)","WG","First","White","Male",NA,"I300507",TRUE,FALSE,"Marchman","College","comprehension",67,TRUE,"All Data",1071,"All Data (n = 1071)"
146796,9,"English (American)","WG","Third","White","Male",NA,"I300509",TRUE,FALSE,"Marchman","Secondary","comprehension",18,TRUE,"All Data",1071,"All Data (n = 1071)"
146797,9,"English (American)","WG","First","White","Male",NA,"I300510",TRUE,FALSE,"Marchman","Some College","comprehension",9,TRUE,"All Data",1071,"All Data (n = 1071)"
146798,9,"English (American)","WG","Second","White","Female",NA,"I300511",TRUE,FALSE,"Marchman","College","comprehension",56,TRUE,"All Data",1071,"All Data (n = 1071)"
146799,9,"English (American)","WG","First","White","Male",NA,"I300512",TRUE,FALSE,"Marchman","College","comprehension",7,TRUE,"All Data",1071,"All Data (n = 1071)"
146800,13,"English (American)","WG","First","White","Male",NA,"I300514",TRUE,FALSE,"Marchman","College","comprehension",54,TRUE,"All Data",1071,"All Data (n = 1071)"
146801,15,"English (American)","WG","First","White","Male",NA,"I300518",TRUE,FALSE,"Marchman","Some College","comprehension",115,TRUE,"All Data",1071,"All Data (n = 1071)"
146802,15,"English (American)","WG","Second","White","Female",NA,"I300519",TRUE,FALSE,"Marchman","Some Graduate","comprehension",37,TRUE,"All Data",1071,"All Data (n = 1071)"
146803,10,"English (American)","WG","First","White","Female",NA,"I300531",TRUE,FALSE,"Marchman","College","comprehension",38,TRUE,"All Data",1071,"All Data (n = 1071)"
146804,12,"English (American)","WG","First","White","Male",NA,"I300533",TRUE,FALSE,"Marchman","Secondary","comprehension",10,TRUE,"All Data",1071,"All Data (n = 1071)"
146805,11,"English (American)","WG","First","White","Male",NA,"I300534",TRUE,FALSE,"Marchman","Some College","comprehension",209,TRUE,"All Data",1071,"All Data (n = 1071)"
146806,12,"English (American)","WG","Fourth","White","Male",NA,"I300535",TRUE,FALSE,"Marchman","Some Graduate","comprehension",77,TRUE,"All Data",1071,"All Data (n = 1071)"
146807,12,"English (American)","WG","First","White","Male",NA,"I300537",TRUE,FALSE,"Marchman","Some College","comprehension",38,TRUE,"All Data",1071,"All Data (n = 1071)"
146808,13,"English (American)","WG","First","White","Female",NA,"I300540",TRUE,FALSE,"Marchman","Some College","comprehension",31,TRUE,"All Data",1071,"All Data (n = 1071)"
146809,15,"English (American)","WG","First","White","Male",NA,"I300541",TRUE,FALSE,"Marchman","College","comprehension",62,TRUE,"All Data",1071,"All Data (n = 1071)"
146810,10,"English (American)","WG","Second","White","Female",NA,"I300550",TRUE,FALSE,"Marchman","Some College","comprehension",24,TRUE,"All Data",1071,"All Data (n = 1071)"
146811,12,"English (American)","WG","Second","White","Female",NA,"I300552",TRUE,FALSE,"Marchman","College","comprehension",95,TRUE,"All Data",1071,"All Data (n = 1071)"
146812,15,"English (American)","WG","Second","White","Female",NA,"I300555",TRUE,FALSE,"Marchman","College","comprehension",99,TRUE,"All Data",1071,"All Data (n = 1071)"
146813,15,"English (American)","WG","First","Asian","Female",NA,"I300556",TRUE,FALSE,"Marchman","Some Graduate","comprehension",36,TRUE,"All Data",1071,"All Data (n = 1071)"
146814,15,"English (American)","WG","First","White","Female",NA,"I300557",TRUE,FALSE,"Marchman","Graduate","comprehension",115,TRUE,"All Data",1071,"All Data (n = 1071)"
146815,16,"English (American)","WG","First","White","Female",NA,"I300566",TRUE,FALSE,"Marchman","College","comprehension",286,TRUE,"All Data",1071,"All Data (n = 1071)"
146816,16,"English (American)","WG","Second","White","Male",NA,"I300567",TRUE,FALSE,"Marchman","College","comprehension",187,TRUE,"All Data",1071,"All Data (n = 1071)"
146817,16,"English (American)","WG","First","White","Female",NA,"I300568",TRUE,FALSE,"Marchman","Graduate","comprehension",162,TRUE,"All Data",1071,"All Data (n = 1071)"
146818,17,"English (American)","WG","First","White","Female",NA,"I300572",TRUE,FALSE,"Marchman","Some Secondary","comprehension",265,TRUE,"All Data",1071,"All Data (n = 1071)"
146819,17,"English (American)","WG","First","White","Male",NA,"I300573",TRUE,FALSE,"Marchman","College","comprehension",153,TRUE,"All Data",1071,"All Data (n = 1071)"
146820,17,"English (American)","WG","Second","White","Female",NA,"I300574",TRUE,FALSE,"Marchman","College","comprehension",262,TRUE,"All Data",1071,"All Data (n = 1071)"
146821,10,"English (American)","WG","Second","White","Female",NA,"I300584",TRUE,FALSE,"Marchman","College","comprehension",21,TRUE,"All Data",1071,"All Data (n = 1071)"
146822,15,"English (American)","WG","Second","White","Male",NA,"I300585",TRUE,FALSE,"Marchman","College","comprehension",65,TRUE,"All Data",1071,"All Data (n = 1071)"
146823,14,"English (American)","WG","Second","White","Male",NA,"I300611",TRUE,FALSE,"Marchman","College","comprehension",23,TRUE,"All Data",1071,"All Data (n = 1071)"
146824,16,"English (American)","WG","First","White","Male",NA,"I300612",TRUE,FALSE,"Marchman","College","comprehension",57,TRUE,"All Data",1071,"All Data (n = 1071)"
146825,16,"English (American)","WG","Second","White","Female",NA,"I300638",TRUE,FALSE,"Marchman","College","comprehension",160,TRUE,"All Data",1071,"All Data (n = 1071)"
146826,16,"English (American)","WG","First","White","Male",NA,"I300639",TRUE,FALSE,"Marchman","College","comprehension",85,TRUE,"All Data",1071,"All Data (n = 1071)"
146827,15,"English (American)","WG","Fourth","White","Female",NA,"I300640",TRUE,FALSE,"Marchman","Some College","comprehension",88,TRUE,"All Data",1071,"All Data (n = 1071)"
146828,15,"English (American)","WG","Second","White","Male",NA,"I300656",TRUE,FALSE,"Marchman","College","comprehension",31,TRUE,"All Data",1071,"All Data (n = 1071)"
146829,13,"English (American)","WG","First","White","Male",NA,"I300657",TRUE,FALSE,"Marchman","Secondary","comprehension",51,TRUE,"All Data",1071,"All Data (n = 1071)"
146830,13,"English (American)","WG","Second","White","Female",NA,"I300659",TRUE,FALSE,"Marchman","College","comprehension",32,TRUE,"All Data",1071,"All Data (n = 1071)"
146831,11,"English (American)","WG","First","White","Female",NA,"I300660",TRUE,FALSE,"Marchman","Some College","comprehension",28,TRUE,"All Data",1071,"All Data (n = 1071)"
146832,16,"English (American)","WG","First","White","Female",NA,"I300663",TRUE,FALSE,"Marchman","College","comprehension",195,TRUE,"All Data",1071,"All Data (n = 1071)"
146833,12,"English (American)","WG","Second","White","Female",NA,"I300714",TRUE,FALSE,"Marchman","Some Graduate","comprehension",89,TRUE,"All Data",1071,"All Data (n = 1071)"
146834,12,"English (American)","WG","First","Other","Female",NA,"IC03F059",TRUE,FALSE,"Marchman","College","comprehension",87,TRUE,"All Data",1071,"All Data (n = 1071)"
146835,14,"English (American)","WG","Second","White","Female",NA,"IT02F107",TRUE,FALSE,"Marchman","Secondary","comprehension",125,TRUE,"All Data",1071,"All Data (n = 1071)"
146836,12,"English (American)","WG","First","Black","Male",NA,"JB03M038",TRUE,FALSE,"Marchman","College","comprehension",131,TRUE,"All Data",1071,"All Data (n = 1071)"
146837,9,"English (American)","WG","Third","White","Male",NA,"JB09M113",TRUE,FALSE,"Marchman","Secondary","comprehension",17,TRUE,"All Data",1071,"All Data (n = 1071)"
146838,10,"English (American)","WG","Second","White","Male",NA,"JC09M034",TRUE,FALSE,"Marchman","Secondary","comprehension",131,TRUE,"All Data",1071,"All Data (n = 1071)"
146839,12,"English (American)","WG","Second","Other","Male",NA,"JD05M047",TRUE,FALSE,"Marchman","College","comprehension",195,TRUE,"All Data",1071,"All Data (n = 1071)"
146840,18,"English (American)","WG","Second","White","Female",NA,"JF17F056",TRUE,FALSE,"Marchman","College","comprehension",39,TRUE,"All Data",1071,"All Data (n = 1071)"
146841,14,"English (American)","WG","First","White","Male",NA,"JG13M075",TRUE,FALSE,"Marchman","Secondary","comprehension",128,TRUE,"All Data",1071,"All Data (n = 1071)"
146842,12,"English (American)","WG","First","White","Female",NA,"JH03F097",TRUE,FALSE,"Marchman","Secondary","comprehension",228,TRUE,"All Data",1071,"All Data (n = 1071)"
146843,13,"English (American)","WG","Second","White","Male",NA,"JH03M097",TRUE,FALSE,"Marchman","Secondary","comprehension",335,TRUE,"All Data",1071,"All Data (n = 1071)"
146844,15,"English (American)","WG","Third","Black","Male",NA,"JH14M066",TRUE,FALSE,"Marchman","Some College","comprehension",98,TRUE,"All Data",1071,"All Data (n = 1071)"
146845,12,"English (American)","WG","First","Black","Female",NA,"JL04F038",TRUE,FALSE,"Marchman","Some Graduate","comprehension",152,TRUE,"All Data",1071,"All Data (n = 1071)"
146846,10,"English (American)","WG","First","White","Female",NA,"JM09F113",TRUE,FALSE,"Marchman","Secondary","comprehension",14,TRUE,"All Data",1071,"All Data (n = 1071)"
146847,12,"English (American)","WG","First","White","Male",NA,"JP02M059",TRUE,FALSE,"Marchman","Secondary","comprehension",82,TRUE,"All Data",1071,"All Data (n = 1071)"
146848,17,"English (American)","WG","Second","White","Male",NA,"JR04M018",TRUE,FALSE,"Marchman","Graduate","comprehension",219,TRUE,"All Data",1071,"All Data (n = 1071)"
146849,12,"English (American)","WG","Second","White","Male",NA,"JW02M107",TRUE,FALSE,"Marchman","Some Graduate","comprehension",50,TRUE,"All Data",1071,"All Data (n = 1071)"
146850,13,"English (American)","WG","First","Other","Male",NA,"KA03M097",TRUE,FALSE,"Marchman","Graduate","comprehension",77,TRUE,"All Data",1071,"All Data (n = 1071)"
146851,9,"English (American)","WG","First","White","Female",NA,"KH09F014",TRUE,FALSE,"Marchman","Secondary","comprehension",6,TRUE,"All Data",1071,"All Data (n = 1071)"
146852,9,"English (American)","WG","First","Black","Female",NA,"KM09F074",TRUE,FALSE,"Marchman","Secondary","comprehension",33,TRUE,"All Data",1071,"All Data (n = 1071)"
146853,12,"English (American)","WG","Second","White","Male",NA,"KM12M015",TRUE,FALSE,"Marchman","Secondary","comprehension",81,TRUE,"All Data",1071,"All Data (n = 1071)"
146854,12,"English (American)","WG","First","White","Female",NA,"KO12F034",TRUE,FALSE,"Marchman","Secondary","comprehension",64,TRUE,"All Data",1071,"All Data (n = 1071)"
146855,13,"English (American)","WG","First","Other","Female",NA,"KP05F079",TRUE,FALSE,"Marchman","College","comprehension",24,TRUE,"All Data",1071,"All Data (n = 1071)"
146856,14,"English (American)","WG","Third","Other","Female",NA,"L1010",TRUE,FALSE,"Marchman","Secondary","comprehension",123,TRUE,"All Data",1071,"All Data (n = 1071)"
146857,14,"English (American)","WG","Second","White","Female",NA,"L1011",TRUE,FALSE,"Marchman","Secondary","comprehension",172,TRUE,"All Data",1071,"All Data (n = 1071)"
146858,15,"English (American)","WG","Third","Black","Male",NA,"L1019",TRUE,FALSE,"Marchman","Secondary","comprehension",252,TRUE,"All Data",1071,"All Data (n = 1071)"
146859,16,"English (American)","WG","Second","Hispanic","Male",NA,"L1026",TRUE,FALSE,"Marchman","Some Secondary","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
146860,13,"English (American)","WG","Second","Other","Female",NA,"L1028",TRUE,FALSE,"Marchman","Some College","comprehension",160,TRUE,"All Data",1071,"All Data (n = 1071)"
146861,17,"English (American)","WG","Second","White","Male",NA,"L1034",TRUE,FALSE,"Marchman","Some Secondary","comprehension",61,TRUE,"All Data",1071,"All Data (n = 1071)"
146862,14,"English (American)","WG","Third","Other","Female",NA,"L1050",TRUE,FALSE,"Marchman","Secondary","comprehension",395,TRUE,"All Data",1071,"All Data (n = 1071)"
146863,13,"English (American)","WG","Second","Other","Female",NA,"L1077",TRUE,FALSE,"Marchman","Some College","comprehension",15,TRUE,"All Data",1071,"All Data (n = 1071)"
146864,15,"English (American)","WG","Third","Other","Female",NA,"L1104",TRUE,FALSE,"Marchman","Some College","comprehension",105,TRUE,"All Data",1071,"All Data (n = 1071)"
146865,14,"English (American)","WG","Second","White","Male",NA,"L1107",TRUE,FALSE,"Marchman","Secondary","comprehension",13,TRUE,"All Data",1071,"All Data (n = 1071)"
146866,16,"English (American)","WG","Second","Other","Female",NA,"L1114",TRUE,FALSE,"Marchman","Some Secondary","comprehension",157,TRUE,"All Data",1071,"All Data (n = 1071)"
146867,14,"English (American)","WG","Third","Hispanic","Male",NA,"L1120",TRUE,FALSE,"Marchman","Some Secondary","comprehension",38,TRUE,"All Data",1071,"All Data (n = 1071)"
146868,14,"English (American)","WG","Second","Other","Male",NA,"L1121",TRUE,FALSE,"Marchman","Some College","comprehension",0,TRUE,"All Data",1071,"All Data (n = 1071)"
146869,14,"English (American)","WG","Third","Other","Male",NA,"L1138",TRUE,FALSE,"Marchman","College","comprehension",13,TRUE,"All Data",1071,"All Data (n = 1071)"
146870,15,"English (American)","WG","Second","Hispanic","Male",NA,"L1141",TRUE,FALSE,"Marchman","Secondary","comprehension",209,TRUE,"All Data",1071,"All Data (n = 1071)"
146871,12,"English (American)","WG","Second","Hispanic","Female",NA,"L1166",TRUE,FALSE,"Marchman","Secondary","comprehension",95,TRUE,"All Data",1071,"All Data (n = 1071)"
146872,13,"English (American)","WG","Second","Hispanic","Male",NA,"L1168",TRUE,FALSE,"Marchman","Secondary","comprehension",60,TRUE,"All Data",1071,"All Data (n = 1071)"
146873,15,"English (American)","WG","Third","Hispanic","Female",NA,"L169",TRUE,FALSE,"Marchman","Some Secondary","comprehension",171,TRUE,"All Data",1071,"All Data (n = 1071)"
146874,15,"English (American)","WG","Second","Other","Female",NA,"L305",TRUE,FALSE,"Marchman","Secondary","comprehension",82,TRUE,"All Data",1071,"All Data (n = 1071)"
146875,17,"English (American)","WG","Third","Other","Male",NA,"L315",TRUE,FALSE,"Marchman","Some Secondary","comprehension",146,TRUE,"All Data",1071,"All Data (n = 1071)"
146876,13,"English (American)","WG","Third","Black","Male",NA,"L347",TRUE,FALSE,"Marchman","Some College","comprehension",264,TRUE,"All Data",1071,"All Data (n = 1071)"
146877,14,"English (American)","WG","Second","Hispanic","Female",NA,"L369",TRUE,FALSE,"Marchman","Secondary","comprehension",367,TRUE,"All Data",1071,"All Data (n = 1071)"
146878,15,"English (American)","WG","Second","White","Female",NA,"L377",TRUE,FALSE,"Marchman","Some Secondary","comprehension",127,TRUE,"All Data",1071,"All Data (n = 1071)"
146879,15,"English (American)","WG","Second","White","Male",NA,"L507",TRUE,FALSE,"Marchman","Secondary","comprehension",163,TRUE,"All Data",1071,"All Data (n = 1071)"
146880,16,"English (American)","WG","Fourth","White","Female",NA,"L511",TRUE,FALSE,"Marchman","Some Secondary","comprehension",276,TRUE,"All Data",1071,"All Data (n = 1071)"
146881,13,"English (American)","WG","Second","Black","Female",NA,"L522",TRUE,FALSE,"Marchman","Secondary","comprehension",311,TRUE,"All Data",1071,"All Data (n = 1071)"
146882,14,"English (American)","WG","Third","Other","Female",NA,"L544",TRUE,FALSE,"Marchman","Secondary","comprehension",114,TRUE,"All Data",1071,"All Data (n = 1071)"
146883,11,"English (American)","WG","Second","Other","Female",NA,"L558",TRUE,FALSE,"Marchman","Some College","comprehension",98,TRUE,"All Data",1071,"All Data (n = 1071)"
146884,18,"English (American)","WG","Fourth","Black","Male",NA,"L570",TRUE,FALSE,"Marchman","College","comprehension",271,TRUE,"All Data",1071,"All Data (n = 1071)"
146885,15,"English (American)","WG","Fifth","Other","Male",NA,"L572",TRUE,FALSE,"Marchman","Secondary","comprehension",304,TRUE,"All Data",1071,"All Data (n = 1071)"
146886,13,"English (American)","WG","Second","White","Male",NA,"L579",TRUE,FALSE,"Marchman","Some College","comprehension",195,TRUE,"All Data",1071,"All Data (n = 1071)"
146887,12,"English (American)","WG","Fourth","White","Female",NA,"L580",TRUE,FALSE,"Marchman","Secondary","comprehension",60,TRUE,"All Data",1071,"All Data (n = 1071)"
146888,12,"English (American)","WG","Third","Black","Female",NA,"L591",TRUE,FALSE,"Marchman","Some College","comprehension",31,TRUE,"All Data",1071,"All Data (n = 1071)"
146889,17,"English (American)","WG","Second","Black","Female",NA,"L594",TRUE,FALSE,"Marchman","Secondary","comprehension",230,TRUE,"All Data",1071,"All Data (n = 1071)"
146890,13,"English (American)","WG","Fifth","White","Female",NA,"L599",TRUE,FALSE,"Marchman","Some College","comprehension",131,TRUE,"All Data",1071,"All Data (n = 1071)"
146891,16,"English (American)","WG","Fourth","White","Female",NA,"L608",TRUE,FALSE,"Marchman","Secondary","comprehension",81,TRUE,"All Data",1071,"All Data (n = 1071)"
146892,15,"English (American)","WG","Fourth","White","Male",NA,"L611",TRUE,FALSE,"Marchman","Some College","comprehension",63,TRUE,"All Data",1071,"All Data (n = 1071)"
146893,13,"English (American)","WG","Fourth","Hispanic","Male",NA,"L718",TRUE,FALSE,"Marchman","Some College","comprehension",56,TRUE,"All Data",1071,"All Data (n = 1071)"
146894,14,"English (American)","WG","Third","Other","Male",NA,"L728",TRUE,FALSE,"Marchman","Some College","comprehension",23,TRUE,"All Data",1071,"All Data (n = 1071)"
146895,12,"English (American)","WG","Second","Other","Female",NA,"L730",TRUE,FALSE,"Marchman","Some College","comprehension",109,TRUE,"All Data",1071,"All Data (n = 1071)"
146896,13,"English (American)","WG","Fourth","White","Female",NA,"L739",TRUE,FALSE,"Marchman","Some College","comprehension",116,TRUE,"All Data",1071,"All Data (n = 1071)"
146897,15,"English (American)","WG","Second","White","Female",NA,"L749",TRUE,FALSE,"Marchman","Some Secondary","comprehension",105,TRUE,"All Data",1071,"All Data (n = 1071)"
146898,12,"English (American)","WG","Second","Other","Female",NA,"L752",TRUE,FALSE,"Marchman","Secondary","comprehension",61,TRUE,"All Data",1071,"All Data (n = 1071)"
146899,14,"English (American)","WG","Third","White","Male",NA,"L763",TRUE,FALSE,"Marchman","Some Secondary","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
146900,14,"English (American)","WG","Third","Hispanic","Female",NA,"L765",TRUE,FALSE,"Marchman","Some Secondary","comprehension",140,TRUE,"All Data",1071,"All Data (n = 1071)"
